,name,mkdocs_plugin,extra_dependencies,github_id,pypi_id,labels,category,homepage,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,description,projectrank,show,projectrank_placing,markdown_extension,trending,mkdocs_theme,license,shadowed,gitlab_id,gitlab_url,created_at,fork_count,open_issue_count,closed_issue_count,star_count,release_count,updated_at,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,pypi,bitbucket_id
197,MkDocs-Test,test,,fralau/mkdocs-test,,['plugin'],quality,{},,,3.0,,,,,2,True,3.0,,,,MIT,,,,,,,,,,,,,,,mkdocs-test,
198,mk2pdf-export,mk2pdf-export,,HaoLiuHust/mkdocs-mk2pdf-plugin,mkdocs-mk2pdf-plugin,['plugin'],site-conversion,{},3.0,3.0,4.0,https://pypi.org/project/mkdocs-mk2pdf-plugin,43.0,43.0,,2,True,3.0,,,,,,,,,,,,,,,,,,,,
199,pdf-with-js,pdf-with-js,,smaxtec/mkdocs-pdf-with-js-plugin,mkdocs-pdf-with-js-plugin,['plugin'],site-conversion,{},13.0,13.0,4.0,https://pypi.org/project/mkdocs-pdf-with-js-plugin,,,,2,True,3.0,,,,,,,,,,,,,,,,,,,,
200,progress,progress,,rdilweb/mkdocs-plugin-progress,,['plugin'],site-management,{},42.0,42.0,4.0,,,,,2,True,3.0,,,,,,,,,,,,,,,,,,,,
201,mkdocs-exclude-unused-files,exclude-unused-files,,JonasDoesThings/mkdocs-exclude-unused-files,mkdocs-exclude-unused-files,['plugin'],site-management,{},27.0,27.0,4.0,https://pypi.org/project/mkdocs-exclude-unused-files,,,,2,True,3.0,,,,,,,,,,,,,,,,,,,,
202,git snippet,gitsnippet,,SamazoOo/mkdocs-gitsnippet-plugin,mkdocs-gitsnippet-plugin,['plugin'],snippets-include,{},14.0,14.0,4.0,https://pypi.org/project/mkdocs-gitsnippet-plugin,,,,2,True,3.0,,,,,,,,,,,,,,,,,,,,
203,Cluster,,,,mkdocs-cluster,['theme'],theming,https://gitlab.com/kaliko/mkdocs-cluster,,,,https://pypi.org/project/mkdocs-cluster,,,Another bootstrap theme for MkDocs.,1,True,3.0,,,cluster,,,kaliko/mkdocs-cluster,https://gitlab.com/kaliko/mkdocs-cluster,2016-06-02 15:03:33,2.0,,1.0,6.0,0.0,2016-06-02 15:03:33.000000,,,,,,
204,Zettelkasten,['zettelkasten'],,buvis/mkdocs-zettelkasten,mkdocs-zettelkasten,['theme'],theming,{},6.0,6.0,5.0,https://pypi.org/project/mkdocs-zettelkasten,,,,1,True,3.0,,,zettelkasten-solarized-light,,,,,,,,,,,,,,,,,
205,Risonia,"['risonia/color-theme', 'risonia/w3css-classes']",,unverbuggt/mkdocs-risonia-theme,mkdocs-risonia-theme,['theme'],theming,{},4.0,4.0,,https://pypi.org/project/mkdocs-risonia-theme,,,,1,True,3.0,,,risonia,,,,,,,,,,,,,,,,,
206,Lantana,,,WSOFT-Project/lantana,lantana,['theme'],theming,{},8.0,8.0,6.0,https://pypi.org/project/lantana,,,,1,True,3.0,,,lantana,,,,,,,,,,,,,,,,,
207,Landing,,,TEParsons/mkdocs-landing,mkdocs-landing,['theme'],theming,{},8.0,8.0,4.0,https://pypi.org/project/mkdocs-landing,,,,1,True,3.0,,,landing,,,,,,,,,,,,,,,,,
208,mkdocs-yaarg-plugin,yaarg,,g6123/mkdocs-yaarg-plugin,mkdocs-yaarg-plugin,['plugin'],api-docs,{},2.0,2.0,,https://pypi.org/project/mkdocs-yaarg-plugin,70.0,70.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
209,mkdocstrings-python,,,mkdocstrings/python,mkdocstrings-python,,api-docs,{},,,29.0,https://pypi.org/project/mkdocstrings-python,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
210,mkdocstrings-vba,,,mkdocstrings/vba,mkdocstrings-vba,,api-docs,{},3.0,3.0,3.0,https://pypi.org/project/mkdocstrings-vba,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
211,mkdocs-pipeline-visualizer,pipeline-visualizer,,obegron/mkdocs-pipeline-visualizer,mkdocs-pipeline-visualizer,['plugin'],api-docs,{},3.0,3.0,4.0,https://pypi.org/project/mkdocs-pipeline-visualizer,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
212,ansible-document,,,,ansible-mkdocs,[],api-docs,https://pypi.org/project/ansible-mkdocs/,,,,https://pypi.org/project/ansible-mkdocs,,,Auto-generate ansible role documentation.,1,True,3.0,,,,,,,,,,,,,,,,,,,,
213,markdown-figcap,,,funk1d/markdown-figcap,markdown-figcap,['markdown'],charts,{},7.0,7.0,,https://pypi.org/project/markdown-figcap,,,,1,True,3.0,markdown_figcap,,,,,,,,,,,,,,,,,,,
214,import-statement,import-statement,,Rj40x40/mkdocs-import-statement-plugin,mkdocs-import-statement-plugin,['plugin'],charts,{},4.0,4.0,,https://pypi.org/project/mkdocs-import-statement-plugin,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
215,inline-svg,inline-svg,,rajguru7/mkdocs-plugin-inline-svg-mod,mkdocs-plugin-inline-svg-mod,['plugin'],charts,{},7.0,7.0,5.0,https://pypi.org/project/mkdocs-plugin-inline-svg-mod,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
216,pico-8,pico-8,,fmaida/pico8-mkdocs-plugin,pico8-mkdocs-plugin,['plugin'],charts,{},3.0,3.0,,https://pypi.org/project/pico8-mkdocs-plugin,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
217,svgbob extension for Python Markdown,,,mbarkhau/markdown-svgbob,markdown-svgbob,['markdown'],charts,{},10.0,10.0,2.0,https://pypi.org/project/markdown-svgbob,,,,1,True,3.0,markdown_svgbob,,,,,,,,,,,,,,,,,,,
218,mkdocs-git-latest-changes-plugin,git-latest-changes,,tombreit/mkdocs-git-latest-changes-plugin,mkdocs-git-latest-changes-plugin,['plugin'],git-info,{},8.0,8.0,4.0,https://pypi.org/project/mkdocs-git-latest-changes-plugin,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
219,Github Releaase Changelog,mkdocs_github_changelog,,djpugh/mkdocs_github_changelog,mkdocs-github-changelog,['plugin'],git-info,{},,,2.0,https://pypi.org/project/mkdocs-github-changelog,963.0,963.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
220,mkdocs-add-teaser,mkdocs-add-teaser,,wilhelmer/mkdocs-add-teaser,mkdocs-add-teaser,['plugin'],html-css,{},8.0,8.0,3.0,https://pypi.org/project/mkdocs-add-teaser,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
221,mkdocs_safe_text,mkdocs_safe_text,,raimon49/mkdocs-safe-text-plugin,mkdocs-safe-text-plugin,['plugin'],html-css,{},10.0,10.0,2.0,https://pypi.org/project/mkdocs-safe-text-plugin,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
222,mkdocs-mdpo,mdpo,,mondeja/mkdocs-mdpo-plugin,mkdocs-mdpo-plugin,['plugin'],i18n-l10n,{},,,4.0,https://pypi.org/project/mkdocs-mdpo-plugin,125.0,125.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
223,Mkdocs translations plugin,translations,,,mkdocs-translations,['plugin'],i18n-l10n,https://pypi.org/project/mkdocs-translations/,,,,https://pypi.org/project/mkdocs-translations,,,Internationalization plugin for mkdocs.,1,True,3.0,,,,,,,,,,,,,,,,,,,,
224,MkDocs Dependency License Information,mkdocs_licenseinfo,,djpugh/mkdocs_licenseinfo,mkdocs-licenseinfo,['plugin'],integrations,{},,,2.0,https://pypi.org/project/mkdocs-licenseinfo,634.0,634.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
225,unused-files,unused_files,,wilhelmer/mkdocs-unused-files,mkdocs-unused-files,['plugin'],links-refs,{},40.0,40.0,2.0,https://pypi.org/project/mkdocs-unused-files,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
226,HEARTBEATS Flavored Markdown,,,heartbeatsjp/markdown-extension-hbfm,hbfm,['markdown'],markdown,{},10.0,10.0,2.0,https://pypi.org/project/hbfm,,,,1,True,3.0,"['hbfm.inline_coloring', 'hbfm.inline_list', 'hbfm.number_headers', 'hbfm.quote_uri_hash']",,,,,,,,,,,,,,,,,,,
227,Semantic Data Extension,,,aleray/mdx_semanticdata,mdx-semanticdata,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-semanticdata,64.0,64.0,,1,True,3.0,mdx_semanticdata,,,,,,,,,,,,,,,,,,,
228,Cite Extension,,,aleray/mdx_cite,mdx-cite,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-cite,39.0,39.0,,1,True,3.0,mdx_cite,,,,,,,,,,,,,,,,,,,
229,select-files,select-files,,supcik/mkdocs-select-files,mkdocs-select-files,['plugin'],nav-pages,{},9.0,9.0,,https://pypi.org/project/mkdocs-select-files,,,Filter pages for assignments.,1,True,3.0,,,,,,,,,,,,,,,,,,,,
230,pagenav-generator,pagenav-generator,,Andre601/mkdocs-pagenav-generator,,['plugin'],nav-pages,{},,,2.0,,,,,1,True,3.0,,,,MIT,,,,,,,,,,,,,,,,
231,authors,authors,,thomaszwagerman/mkdocs-authors-plugin,mkdocs-authors-plugin,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-authors-plugin,75.0,75.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
232,mkdocs-zip-folders,zip_folders,,JakubAndrysek/mkdocs-zip-folders,mkdocs-zip-folders,['plugin'],site-conversion,{},,,2.0,https://pypi.org/project/mkdocs-zip-folders,315.0,315.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
233,multirepo,,,wilhelmer/mkdocs-multirepo,mkdocs-multirepo,[],site-management,{},3.0,3.0,3.0,https://pypi.org/project/mkdocs-multirepo,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
234,multiple,multiple,,experimaestro/mkdocs-multiple,mkdocs-multiple,['plugin'],site-management,{},,,2.0,https://pypi.org/project/mkdocs-multiple,659.0,659.0,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
235,mkdocs-auto-refresh-build-pages,auto-refresh-build-pages,,JakubAndrysek/mkdocs-auto-refresh-build-pages,mkdocs-auto-refresh-build-pages,['plugin'],site-management,{},7.0,7.0,,https://pypi.org/project/mkdocs-auto-refresh-build-pages,,,,1,True,3.0,,,,,,,,,,,,,,,,,,,,
236,docSkimmer,,,hfagerlund/mkdocs-docskimmer,,['theme'],theming,{},,,,,,,,0,True,,,,docskimmer,,,,,,,,,,,,,,,,,
237,Bootstrap 4,"['bootstrap4-blockquotes', 'bootstrap4-tables']",,LukeCarrier/mkdocs-theme-bootstrap4,mkdocs-theme-bootstrap4,['theme'],theming,{},,,3.0,https://pypi.org/project/mkdocs-theme-bootstrap4,,,,0,True,,,,bootstrap4,,['mkdocs_theme'],,,,,,,,,,,,,,,
238,Alabaster,,,notpushkin/mkdocs-alabaster,mkdocs-alabaster,['theme'],theming,{},,,10.0,https://pypi.org/project/mkdocs-alabaster,,,,0,True,,,,alabaster,,,,,,,,,,,,,,,,,
239,Torillic,,,TEParsons/torillic,mkdocs-torillic,['theme'],theming,{},,,4.0,https://pypi.org/project/mkdocs-torillic,,,,0,True,,,,torillic,,,,,,,,,,,,,,,,,
240,automacdoc,,,AlexandreKempf/automacdoc,automacdoc,[],api-docs,{},,,6.0,https://pypi.org/project/automacdoc,,,,0,True,,,,,,,,,,,,,,,,,,,,,
241,doxygen,doxygen,,pieterdavid/mkdocs-doxygen-plugin,,['plugin'],api-docs,{},,,3.0,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
242,mkdocs-azure-pipelines,mkdocs-azure-pipelines,,Wesztman/mkdocs-azure-pipelines,mkdocs-azure-pipelines,['plugin'],api-docs,{},2.0,2.0,3.0,https://pypi.org/project/mkdocs-azure-pipelines,,,,0,True,,,,,,,,,,,,,,,,,,,,,
243,mkdocs-apidescribed-plugin,apidescribed,,idlesign/mkdocs-apidescribed-plugin,mkdocs-apidescribed-plugin,['plugin'],api-docs,{},,,,https://pypi.org/project/mkdocs-apidescribed-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
244,blog,blog,,andyoakley/mkdocs-blog,,['plugin'],blogging,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
245,rss,rss,,Guts/mkdocs-rss-plugin,mkdocs-rss-plugin,['plugin'],blogging,{},,,20.0,https://pypi.org/project/mkdocs-rss-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
246,table-reader,table-reader,,timvink/mkdocs-table-reader-plugin,mkdocs-table-reader-plugin,['plugin'],charts,{},,,9.0,https://pypi.org/project/mkdocs-table-reader-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
247,drawio-exporter,drawio-exporter,,LukeCarrier/mkdocs-drawio-exporter,mkdocs-drawio-exporter,['plugin'],charts,{},,,5.0,https://pypi.org/project/mkdocs-drawio-exporter,,,,0,True,,,,,,,,,,,,,,,,,,,,,
248,sequence-js,sequence-js,,fcannizzaro/mkdocs-sequence-js-plugin,,['plugin'],charts,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
249,docutools,"['lcd-find-pages', 'lcd-custom-dir', 'lcd-blacklist', 'lcd-lp', 'lcd-md-replace', 'lcd-page-tree', 'lcd-stats']",,axiros/docutools,docutools,['plugin'],charts,{},,,5.0,https://pypi.org/project/docutools,,,,0,True,,,,,,,,,,,,,,,,,,,,,
250,plotly charts,plotly,,haoda-li/mkdocs-plotly-plugin,mkdocs-plotly-plugin,['plugin'],charts,{},,,4.0,https://pypi.org/project/mkdocs-plotly-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
251,image-formatter-plugin,image-formatter,,ASypula/mkdocs-image-formatter-plugin,mkdocs-image-formatter-plugin,['plugin'],charts,{},2.0,2.0,7.0,https://pypi.org/project/mkdocs-image-formatter-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
252,Family tree example,,,unverbuggt/mkdocs-familytree-example,,[],charts,{},,,6.0,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
253,thumbnails,thumbnails,,normanlorrain/mkdocs-thumbnails,mkdocs-thumbnails,['plugin'],charts,{},,,,https://pypi.org/project/mkdocs-thumbnails,,,,0,True,,,,,,,,,,,,,,,,,,,,,
254,mkdocs-bpmn-js,bpmn-js,,madebyherzblut/mkdocs-bpmn-js,mkdocs-bpmn-js,['plugin'],charts,{},1.0,1.0,,https://pypi.org/project/mkdocs-bpmn-js,,,,0,True,,,,,,,,,,,,,,,,,,,,,
255,pheasant,pheasant,,daizutabi/pheasant,pheasant,['plugin'],code-exec-templating,{},,,4.0,https://pypi.org/project/pheasant,,,,0,True,,,,,,,,,,,,,,,,,,,,,
256,jinja2sandbox,jinja2sandbox,,rkoe/mkdocs-jinja2sandbox,,['plugin'],code-exec-templating,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
257,docstyler,docstyler,,hfagerlund/mkdocs-docstyler-plugin,,['plugin'],html-css,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
258,toggle-sidebar,toggle-sidebar,,six-two/mkdocs-toggle-sidebar-plugin,mkdocs-toggle-sidebar-plugin,['plugin'],html-css,{},,,3.0,https://pypi.org/project/mkdocs-toggle-sidebar-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
259,mk-append-to-head,mk-append-to-head,,marcelaodev/mk-append-to-head,mk-append-to-head,['plugin'],html-css,{},,,,https://pypi.org/project/mk-append-to-head,,,,0,True,,,,,,,,,,,,,,,,,,,,,
260,swagger,swagger,,allevo/mkdocs-swagger-plugin,,['plugin'],integrations,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
261,mkdocs-render-swagger-plugin,render_swagger,,bharel/mkdocs-render-swagger-plugin,mkdocs-render-swagger-plugin,['plugin'],integrations,{},,,8.0,https://pypi.org/project/mkdocs-render-swagger-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
262,factsheet,factsheet,,inuits/mkdocs-factsheet,,['plugin'],integrations,{},,,4.0,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
263,Vercel Password Protection,vercel_pw,,six-two/mkdocs-vercel-pw-plugin,mkdocs-vercel-pw-plugin,['plugin'],integrations,{},,,,https://pypi.org/project/mkdocs-vercel-pw-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
264,mkdocs-mcp,mcp,,ubaumann/mkdocs-mcp,mkdocs-mcp,['plugin'],integrations,{},,,,https://pypi.org/project/mkdocs-mcp,,,,0,True,,,,,,,,,,,,,,,,,,,,,
265,autorefs,autorefs,,mkdocstrings/autorefs,mkdocs-autorefs,['plugin'],links-refs,{},,,9.0,https://pypi.org/project/mkdocs-autorefs,,,,0,True,,,,,,,,,,,,,,,,,,,,,
266,emailprotect,emailprotect,,rkoe/mkdocs-emailprotect,,['plugin'],links-refs,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
267,alternate-link,alternate-link,,cmitu/mkdocs-altlink-plugin,,['plugin'],links-refs,{},,,3.0,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
268,Markdown Inline Graphviz,,,cesaremorel/markdown-inline-graphviz,markdown-inline-graphviz-extension,['markdown'],markdown,{},,,9.0,https://pypi.org/project/markdown-inline-graphviz-extension,,,,0,True,,markdown_inline_graphviz,,,,,,,,,,,,,,,,,,,
269,python-asciimathml,,,ShadowKyogre/python-asciimathml,asciimathml,['markdown'],markdown,{},,,8.0,https://pypi.org/project/asciimathml,,,,0,True,,mdx_asciimathml,,,,,,,,,,,,,,,,,,,
270,Django Static Image,,,,markdown-djangostaticimage,['markdown'],markdown,https://pypi.org/project/markdown-djangostaticimage/,,,,https://pypi.org/project/markdown-djangostaticimage,,,,0,True,,django_static_image,,,,,,,,,,,,,,,,,,,melvinkcx/markdown-extension-django-static-image
271,markdown-icons,,,MadLittleMods/markdown-icons,markdown-iconfonts,['markdown'],markdown,{},,,4.0,https://pypi.org/project/markdown-iconfonts,,,,0,True,,iconfonts,,,,,,,,,,,,,,,,,,,
272,markdown_sub_sup,,,alberic89/markdown_sub_sup,markdown-sub-sup,['markdown'],markdown,{},,,,https://pypi.org/project/markdown-sub-sup,,,,0,True,,markdown_sub_sup,,,,,,,,,,,,,,,,,,,
273,Semantic WikiLinks Extension,,,aleray/mdx_semanticwikilinks,mdx-semanticwikilinks,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-semanticwikilinks,,,,0,True,,mdx_semanticwikilinks,,,,,,,,,,,,,,,,,,,
274,mkdocs-nav-enhancements,mkdocs-nav-enhancements,,Rylon/mkdocs-nav-enhancements,mkdocs-nav-enhancements,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-nav-enhancements,,,,0,True,,,,,,,,,,,,,,,,,,,,,
275,awesome-list,awesome-list,,carlosperate/mkdocs-awesome-list-plugin,,['plugin'],nav-pages,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
276,filename-title,filename_title,,mipro98/mkdocs-filename-title-plugin,,['plugin'],nav-pages,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,
277,MkRefs,mkrefs,,DerwenAI/mkrefs,mkrefs,['plugin'],nav-pages,{},5.0,5.0,2.0,https://pypi.org/project/mkrefs,,,,0,True,,,,,,,,,,,,,,,,,,,,,
278,mkdocs-pug,,,vzhong/mkdocs_pug,mkdocs-pug,[],nav-pages,{},,,,https://pypi.org/project/mkdocs-pug,,,,0,True,,,,,,,,,,,,,,,,,,,,,
279,mkdocs-gallery,gallery,,smarie/mkdocs-gallery,mkdocs-gallery,['plugin'],nav-pages,{},,,10.0,https://pypi.org/project/mkdocs-gallery,,,,0,True,,,,,,,,,,,,,,,,,,,,,
280,include directory to navigation,include_dir_to_nav,,mysiki/mkdocs_include_dir_to_nav,mkdocs-include-dir-to-nav,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-include-dir-to-nav,,,,0,True,,,,,,,,,,,,,,,,,,,,,
281,MkDocs Remove Sections Plugin,remove_sections,,six-two/mkdocs-remove-sections-plugin,mkdocs-remove-sections-plugin,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-remove-sections-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
282,mkdocs-navsorted-plugin,navsorted,,idlesign/mkdocs-navsorted-plugin,mkdocs-navsorted-plugin,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-navsorted-plugin,,,mkdocs plugin to get nav sorted without yml directives.,0,True,,,,,,,,,,,,,,,,,,,,,
283,mkdocs-codecheck,,,byrnereese/codechecker-mkdocs,mkdocs-codecheck,[],quality,{},,,6.0,https://pypi.org/project/mkdocs-codecheck,,,"Traverses a directory tree looking for code samples, then attempts to validate each code sample found.",0,True,,,,,,,,,,,,,,,,,,,,,
284,Link Checker,,,byrnereese/linkchecker-mkdocs,mkdocs-linkcheck,[],quality,{},,,5.0,https://pypi.org/project/mkdocs-linkcheck,,,,0,True,,,,,,,,,,,,,,,,,,,,,
285,mkdocs-task-collector,task-collector,,costantinoai/mkdocs-task-collector,mkdocs-task-collector,['plugin'],search-toc,{},5.0,5.0,2.0,https://pypi.org/project/mkdocs-task-collector,,,,0,True,,,,,,,,,,,,,,,,,,,,,
286,tags,tags,,jldiaz/mkdocs-plugin-tags,mkdocs-plugin-tags,['plugin'],search-toc,{},,,3.0,https://pypi.org/project/mkdocs-plugin-tags,,,Processes tags in yaml metadata.,0,True,,,,,,,,,,,,,,,,,,,,,
287,extract listings,extract_listings,,six-two/mkdocs-extract-listings-plugin,mkdocs-extract-listings-plugin,['plugin'],search-toc,{},,,,https://pypi.org/project/mkdocs-extract-listings-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
288,helm,helm-repo,,M00nF1sh/mkdocs-helm,mkdocs-helm,['plugin'],site-conversion,{},,,,https://pypi.org/project/mkdocs-helm,,,,0,True,,,,,,,,,,,,,,,,,,,,,
289,mkdocs-autozip,autozip,,martinohanlon/mkdocs_autozip,mkdocs-autozip,['plugin'],site-conversion,{},,,,https://pypi.org/project/mkdocs-autozip,,,,0,True,,,,,,,,,,,,,,,,,,,,,
290,octadocs-adr,octadocs_adr,,octadocs/octadocs-adr,octadocs-adr,['plugin'],site-management,{},,,,https://pypi.org/project/octadocs-adr,,,,0,True,,,,,,,,,,,,,,,,,,,,,
291,mkdocs-yamp,yamp,,boozallen/mkdocs-yamp-plugin,mkdocs-yamp,['plugin'],site-management,{},7.0,7.0,2.0,https://pypi.org/project/mkdocs-yamp,,,,0,True,,,,,,,,,,,,,,,,,,,,,
292,mkdocs-exclude-tagged-files,mkdocs_exclude_tagged_files,,JonasDoesThings/mkdocs-exclude-tagged-files,mkdocs-exclude-tagged-files,['plugin'],site-management,{},4.0,4.0,2.0,https://pypi.org/project/mkdocs-exclude-tagged-files,,,,0,True,,,,,,,,,,,,,,,,,,,,,
293,mkdocs-required-frontmatter-plugin,required-frontmatter,,unmc-vcr/mkdocs-required-frontmatter-plugin,mkdocs-required-frontmatter-plugin,['plugin'],site-management,{},2.0,2.0,,https://pypi.org/project/mkdocs-required-frontmatter-plugin,,,,0,True,,,,,,,,,,,,,,,,,,,,,
294,Mdx Include,,,neurobin/mdx_include,mdx-include,['markdown'],snippets-include,{},,,3.0,https://pypi.org/project/mdx-include,,,,0,True,,mdx_include,,,,,,,,,,,,,,,,,,,
295,mkdocs-rtl,,,mberneti/mkdocs-rtl,,[],theming,{},,,2.0,,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,,
296,Ivory,,,daizutabi/mkdocs-ivory,mkdocs-ivory,['theme'],theming,{},,,2.0,https://pypi.org/project/mkdocs-ivory,,,,-1,True,3.0,,,ivory,,,,,,,,,,,,,,,,,
297,python-mkblog,mkblog,,derJD/python-mkblog,mkblog,['plugin'],blogging,{},,,2.0,https://pypi.org/project/mkblog,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,,
298,MkDocs Img2Fig Plugin,img2fig,,stuebersystems/mkdocs-img2fig-plugin,mkdocs-img2fig-plugin,['plugin'],charts,{},,,2.0,https://pypi.org/project/mkdocs-img2fig-plugin,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,,
299,Markdown aafigure,,,mbarkhau/markdown-aafigure,markdown-aafigure,['markdown'],charts,{},,,2.0,https://pypi.org/project/markdown-aafigure,,,,-1,True,3.0,markdown_aafigure,,,,,,,,,,,,,,,,,,,
300,badges,badges,,six-two/mkdocs-badges,mkdocs-badges,['plugin'],charts,{},,,2.0,https://pypi.org/project/mkdocs-badges,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,,
301,mkdocs-matplotlib,mkdocs_matplotlib,,AnH0ang/mkdocs-matplotlib,mkdocs-matplotlib,['plugin'],charts,{},,,2.0,https://pypi.org/project/mkdocs-matplotlib,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,,
302,MkDocs Backlinks Section Plugin,backlinks_section,,six-two/mkdocs-backlinks-section-plugin,mkdocs-backlinks-section-plugin,['plugin'],links-refs,{},,,2.0,https://pypi.org/project/mkdocs-backlinks-section-plugin,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,,
303,mkdocs-new-features-notifier,mkdocs-new-features-notifier,,kevin-411/mkdocs-new-features-notifier,mkdocs-new-features-notifier,['plugin'],site-management,{},,,2.0,https://pypi.org/project/mkdocs-new-features-notifier,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,,
304,mkdocs-note,mkdocs-note,,virtualguard101/mkdocs-note,mkdocs-note,['plugin'],site-management,{},,,2.0,https://pypi.org/project/mkdocs-note,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,,,
